product_uid,material
199748.0,plastic
199753.0,wire
199756.0,wood hardwood solids/engin wood other wood
199760.0,porcelain
199761.0,steel
199763.0,aluminum
199764.0,solid hardwood
199766.0,vinyl
199768.0,fiberglass
199769.0,cement
199771.0,plastic
199772.0,plastic steel
199774.0,oil
199776.0,copper
199778.0,particl board
199779.0,vinyl
199780.0,vitreous china
199781.0,solid brass
199782.0,glass
199784.0,fiberglass
199785.0,metal
199787.0,rubber
199788.0,cardboard microfib
199790.0,acryl
199791.0,multipl
199793.0,aluminum
199794.0,metal other
199796.0,plastic
199797.0,oil
199798.0,polypropylen
199800.0,wood
199804.0,synthet
199806.0,other
199809.0,plastic
199810.0,polyest
199811.0,steel
199812.0,wool & wool blend
199814.0,medium densiti fiberboard (mdf)
199816.0,aluminum
199818.0,vinyl
199819.0,lamin
199821.0,porcelain solid wood glass
199823.0,steel
199828.0,pvc
199829.0,plastic
199830.0,rubber
199831.0,plastic
199832.0,acryl
199833.0,polyfib
199836.0,steel
199837.0,steel
199840.0,fir
199841.0,oil
199842.0,aluminum
199843.0,aluminum
199849.0,vitreous china
199850.0,granit
199851.0,stainless steel
199853.0,iron ferrit
199854.0,synthet
199856.0,glass
199857.0,cast metal
199859.0,other
199861.0,vinyl
199862.0,"15% polyester, 85% pvc foam 0"
199867.0,ceram
199868.0,plywood
199870.0,other domest hickori
199875.0,carbid
199876.0,plastic
199877.0,synthet fiber
199878.0,steel
199879.0,metal
199880.0,solid surfac
199881.0,brass
199882.0,plastic
199887.0,metal
199889.0,poli lactic acid (pla)
199892.0,pvc polyvinyl
199893.0,ceram
199894.0,fiberglass
199895.0,copper brass
199896.0,"copper, fiber, metal, palstic"
199899.0,plastic
199902.0,steel
199904.0,plastic
199906.0,stainless steel
199908.0,multi-purpos pvc
199910.0,concret
199912.0,other
199913.0,vitreous china
199915.0,cast iron
199919.0,brass
199920.0,glass
199924.0,vitreous china granit
199925.0,other
199927.0,steel
199937.0,metal
199938.0,polyfib aluminum
199941.0,composit
199942.0,steel steel plastic
199944.0,modo-acryl synthet
199945.0,synthet
199946.0,latex
199947.0,steel
199950.0,bronz
199952.0,brass
199955.0,multi-purpos
199956.0,steel other
199958.0,wood
199959.0,composit
199960.0,carbid metal
199962.0,synthet
199965.0,plastic
199966.0,polyest
199970.0,oil
199975.0,plastic
199977.0,brass
199978.0,multi-purpos steel
199979.0,wood
199980.0,pvc
199981.0,brass
199986.0,other domest oak
199987.0,plastic
199989.0,fabric
199990.0,other
199991.0,steel
199992.0,acryl
199996.0,cast iron
199997.0,steel
199998.0,wood
200000.0,metal
200001.0,plastic
200003.0,steel
200005.0,medium densiti fiberboard (mdf)
200010.0,steel
200011.0,plastic
200013.0,synthet
200016.0,wire
200017.0,oil
200023.0,marbl
200026.0,glass
200029.0,plywood
200034.0,wire glass
200038.0,metal
200041.0,aluminum
200042.0,metal
200043.0,solid wood
200046.0,metal
200048.0,steel
200049.0,metal
200051.0,vitreous china
200055.0,cpvc chlorin poli vinyl chlorid (cpvc)
200056.0,glass
200057.0,plastic
200058.0,thermoplast rubber (tpr)
200061.0,particl board particl board
200063.0,multi-purpos pvc
200064.0,aluminum
200065.0,plastic
200068.0,acryl
200070.0,stone
200071.0,pvc
200072.0,steel
200073.0,steel other
200075.0,metal
200076.0,steel
200077.0,"solid wood, temper glass"
200078.0,fabric
200080.0,tile (wet or dry) steel
200081.0,stainless steel
200084.0,no shelf glass
200085.0,metal
200089.0,stainless steel
200091.0,steel
200094.0,rubber 45
200095.0,solid brass
200097.0,galvan steel
200099.0,nylon synthet
200101.0,synthet
200104.0,metal
200106.0,high speed steel
200107.0,faux wood
200108.0,plastic
200110.0,plastic
200111.0,foam aluminum
200114.0,steel
200116.0,brass
200117.0,fabric
200119.0,water
200120.0,composit mapl
200123.0,wood high carbon steel
200124.0,steel
200125.0,brass
200126.0,wood
200127.0,plastic
200128.0,stainless steel
200129.0,multi-purpos high speed steel
200133.0,brass
200135.0,natur fiber
200138.0,steel
200140.0,oil
200142.0,glass
200143.0,wood
200145.0,wood
200146.0,polyest
200147.0,steel
200148.0,plastic
200149.0,stainless steel
200150.0,wood
200151.0,steel
200153.0,plastic
200154.0,plastic
200155.0,foam
200158.0,composit
200160.0,steel
200163.0,shellac
200164.0,aluminum
200166.0,vinyl other
200172.0,carbid
200173.0,wood
200176.0,steel
200180.0,plastic
200181.0,fiberglass
200184.0,metal
200185.0,metal
200186.0,plastic
200188.0,aluminum
200189.0,lamin high densiti fiberboard (hdf)
200190.0,brass
200193.0,polyest
200195.0,plastic
200200.0,vinyl
200201.0,stainless steel stainless steel
200203.0,plastic
200205.0,plastic
200209.0,travertin
200210.0,aluminum
200212.0,aluminum
200213.0,carbid
200214.0,metal
200215.0,steel plastic
200216.0,metal
200218.0,pex plastic
200221.0,composit
200223.0,steel
200228.0,brass
200229.0,acryl
200231.0,brass
200232.0,other
200234.0,composit
200236.0,other
200237.0,metal
200239.0,acryl
200240.0,plastic
200242.0,metal
200243.0,lamin
200245.0,vinyl
200246.0,plastic
200247.0,epoxy/2 part
200248.0,fiberglass
200250.0,brass
200252.0,particl board thermofoil
200255.0,galvan steel
200258.0,carbid
200260.0,steel
200262.0,glass glass
200265.0,steel
200266.0,plastic
200267.0,plastic
200268.0,composit
200270.0,metal
200271.0,polyest
200272.0,wood
200273.0,steel
200274.0,steel
200275.0,plastic
200280.0,metal
200281.0,lamin
200282.0,polyfib eucalyptus
200283.0,epoxy/2 part
200284.0,resin
200285.0,"lamin laminate, high quality/high densiti fiber board"
200287.0,metal
200288.0,cardboard proprietari
200291.0,steel
200295.0,cast metal
200296.0,no handl
200298.0,polyest
200301.0,steel
200304.0,vitreous china granit
200305.0,oil
200309.0,pvc
200312.0,steel
200313.0,steel
200314.0,metal
200315.0,vinyl
200316.0,marbl solid wood engin stone composit
200317.0,other
200322.0,wood wood
200324.0,plastic
200325.0,wood
200326.0,pvc
200327.0,recycl materi
200328.0,metal
200329.0,acryl
200330.0,ceram
200331.0,pvc
200333.0,vinyl
200339.0,nylon
200341.0,steel
200342.0,metal
200344.0,stainless steel
200345.0,wood mahogani solid with cathedr grain cherri veneer
200346.0,acryl
200349.0,brass
200351.0,granit
200352.0,alloy
200353.0,polyurethan
200356.0,fiberglass
200357.0,wood
200358.0,galvan steel
200359.0,memori foam
200360.0,metal
200363.0,aluminium
200365.0,multi-purpos plastic
200366.0,steel
200369.0,vinyl
200374.0,birch
200375.0,wood
200376.0,stainless steel
200377.0,pvc polyvinyl
200378.0,steel
200379.0,vinyl
200381.0,metal
200383.0,polyurethan
200384.0,other
200385.0,composit mapl
200388.0,poli lactic acid (pla)
200389.0,vinyl
200391.0,other
200392.0,steel steel
200393.0,aluminum
200394.0,steel
200395.0,steel
200396.0,wire frame
200397.0,other
200400.0,vinyl
200401.0,steel
200403.0,poplar red oak
200404.0,aluminum
200406.0,water
200408.0,metal
200409.0,resin
200410.0,wood
200411.0,oil
200412.0,particl board particl board
200416.0,foil & fiberglass
200418.0,polypropylen wood
200421.0,metal
200422.0,metal
200425.0,other
200428.0,fiberglass
200429.0,copper brass
200430.0,pvc pvc
200431.0,steel
200432.0,wire glass
200433.0,pine
200434.0,metal
200435.0,wire glass
200436.0,copper
200439.0,steel
200440.0,steel
200443.0,wire glass
200445.0,polycarbon
200446.0,cast iron
200447.0,steel
200448.0,ceram
200452.0,vinyl
200453.0,black oxid
200454.0,diamond
200456.0,steel
200457.0,other wood
200458.0,aluminum
200459.0,plastic
200460.0,metal
200461.0,cast metal
200464.0,vitreous china
200465.0,vinyl
200466.0,plastic
200467.0,vinyl
200468.0,multi-purpos
200469.0,aluminum
200470.0,synthet
200471.0,stainless steel
200476.0,ceram
200477.0,brass
200478.0,stainless steel
200480.0,vinyl
200483.0,steel
200486.0,foam
200487.0,fiberglass
200488.0,copper
200491.0,steel
200492.0,brass
200494.0,plastic
200497.0,poplar
200498.0,plastic
200499.0,particl board
200500.0,metal bimet
200501.0,rubber
200502.0,wood
200503.0,fiberglass
200504.0,oil
200508.0,oil
200510.0,nylon
200511.0,steel
200512.0,vitreous china
200514.0,steel
200516.0,stainless steel plastic
200518.0,pvc
200519.0,fabric
200523.0,steel wood
200524.0,steel other
200525.0,other porcelain enamel cast iron
200527.0,polyethylen
200533.0,particl board birch
200534.0,wood
200535.0,latex
200539.0,foam steel glass
200540.0,steel stainless steel
200542.0,pvc
200545.0,aluminum
200546.0,steel
200547.0,polyurethan
200549.0,tinsel over wire frame
200550.0,fiberglass
200551.0,vinyl
200553.0,chrome
200554.0,wood wood
200556.0,synthet
200559.0,metal
200560.0,steel
200561.0,cotton
200562.0,steel
200564.0,acryl
200565.0,plastic
200567.0,porcelain
200568.0,plastic
200574.0,polyest
200575.0,vitreous china
200577.0,metal
200578.0,metal
200579.0,glass
200580.0,pvc
200581.0,modo-acryl synthet
200585.0,acryl medium densiti fiberboard (mdf) solid-surfac materi
200586.0,glass
200588.0,steel
200589.0,steel
200592.0,plastic
200597.0,particl board particl board
200600.0,steel
200601.0,porcelain
200602.0,other vinyl
200604.0,brass brass
200605.0,metal
200606.0,wood
200607.0,steel
200608.0,steel
200609.0,steel metal
200610.0,other
200611.0,composit
200613.0,vitreous china granit
200615.0,brass
200617.0,aluminum
200619.0,vinyl
200623.0,wood
200624.0,copper
200625.0,plywood mdf
200626.0,plastic
200627.0,plastic
200628.0,plastic nylon plastic
200629.0,wood
200631.0,vikrel
200632.0,steel
200633.0,aluminum
200635.0,metal
200636.0,medium densiti fiberboard (mdf)
200638.0,aluminum
200640.0,multi-purpos bimet
200641.0,wood wood
200644.0,vitreous china solid wood quartz
200645.0,metal
200646.0,other
200647.0,stainless steel
200651.0,copper
200652.0,composit
200655.0,pex brass
200659.0,plastic plastic
200661.0,fiberglass
200666.0,composit
200669.0,alloy
200670.0,metal
200671.0,polyfib steel
200672.0,wood
200674.0,steel
200675.0,plastic
200677.0,ceram
200678.0,stainless steel
200679.0,plastic
200681.0,galvan steel
200683.0,copper copper
200684.0,"wood steel, rosewood, ab plastic, paper"
200685.0,vinyl plastic
200686.0,aluminum
200687.0,vinyl
200688.0,aluminum
200689.0,steel
200697.0,stainless steel
200701.0,rubber
200706.0,metal
200711.0,steel
200714.0,solid plantat grown pine wood
200716.0,synthet
200717.0,poplar mapl
200718.0,steel
200720.0,aluminum
200721.0,steel
200722.0,acryl
200723.0,carbid metal
200726.0,oil
200728.0,wood
200729.0,galvan steel
200730.0,foam
200733.0,oil
200737.0,wood
200743.0,solid brass
200745.0,steel
200746.0,metal
200747.0,aluminum aluminum
200751.0,stainless steel
200752.0,other vinyl
200753.0,stainless steel
200755.0,vitreous china solid wood marbl
200758.0,vinyl
200759.0,stainless steel
200760.0,vinyl
200761.0,metal
200763.0,resin
200766.0,wood
200767.0,particl board thermofoil
200769.0,wood
200770.0,steel
200774.0,steel
200775.0,plastic
200776.0,stainless steel
200778.0,glass
200779.0,brass
200780.0,acryl
200783.0,stainless steel
200786.0,steel
200787.0,vitreous china granit
200788.0,synthet
200790.0,synthet
200791.0,steel
200792.0,polyethylen
200793.0,fabric
200794.0,multi-purpos diamond
200795.0,carbid
200798.0,pvc
200799.0,steel
200801.0,wood
200804.0,solid hardwood
200806.0,polyfib
200807.0,metal
200808.0,foam aluminum
200809.0,aluminum
200810.0,other
200811.0,porcelain
200812.0,plastic
200814.0,glass
200815.0,steel
200816.0,pine
200817.0,cast iron
200818.0,stainless steel
200820.0,brass brass
200822.0,vinyl
200823.0,mapl
200826.0,nylon plastic
200827.0,metal wire
200828.0,fiberglass
200829.0,synthet
200830.0,wool & wool blend
200832.0,other other
200833.0,metal
200834.0,plastic
200835.0,steel
200836.0,other
200842.0,cast metal
200846.0,vinyl
200847.0,fiberglass
200850.0,steel
200853.0,wood
200856.0,ceram
200857.0,multipl
200858.0,plastic plastic
200860.0,aluminum
200862.0,synthet
200865.0,composit particl board engin stone composit
200868.0,plastic wire
200869.0,plastic
200870.0,zinc
200872.0,synthet
200874.0,plywood birch
200879.0,ceram
200880.0,metal
200883.0,other vinyl
200884.0,metal
200885.0,travertin
200886.0,composit
200887.0,particl board
200888.0,wire
200890.0,brass copper
200893.0,vinyl
200894.0,metal
200896.0,zinc
200899.0,nylon stainless steel
200900.0,brass brass
200901.0,metal
200906.0,polyfib cast aluminum
200909.0,copper
200910.0,plastic
200911.0,ceram
200914.0,brass
200915.0,concret
200918.0,brass brass
200920.0,brass
200921.0,stainless steel
200923.0,carbid
200925.0,foam
200926.0,plastic
200929.0,wood
200930.0,steel
200931.0,fiberglass
200932.0,stainless steel
200935.0,steel
200938.0,plastic
200940.0,steel
200942.0,metal
200943.0,aluminum
200944.0,pvc
200947.0,composit
200954.0,steel
200956.0,diamond stone
200958.0,resin resin
200959.0,plastic
200961.0,steel
200962.0,plastic
200966.0,copper
200967.0,composit
200968.0,composit
200970.0,wood
200972.0,cast iron
200974.0,stainless steel
200978.0,other marbl
200979.0,glass
200980.0,poli lactic acid (pla)
200983.0,clay
200989.0,cement diamond
200990.0,plastic
200991.0,aluminum
200992.0,vinyl
200993.0,composit timber and plastic corner bracket
200994.0,aluminum olefin
200995.0,rubber
200996.0,metal
200998.0,vinyl
200999.0,steel
201001.0,synthet
201002.0,foam
201003.0,aluminum
201005.0,polypropylen
201006.0,plastic
201007.0,cardboard proprietari
201008.0,latex
201012.0,pvc
201013.0,25 synthet
201016.0,vinyl
201019.0,foam steel
201020.0,steel
201021.0,cast iron
201024.0,metal
201032.0,rubber
201034.0,metal
201035.0,glass
201037.0,brass
201038.0,steel
201044.0,plastic
201046.0,vinyl
201048.0,resin resin
201049.0,stainless steel
201053.0,aluminum
201054.0,plastic
201055.0,wire wire
201056.0,wood
201059.0,solid hardwood & veneer wood
201060.0,steel
201061.0,steel
201063.0,wood
201064.0,steel
201065.0,metal
201067.0,oil
201069.0,brass
201070.0,quartz
201071.0,vinyl
201072.0,brick diamond
201073.0,polyest cast aluminum cast aluminum
201074.0,pvc pvc
201075.0,steel
201076.0,copper
201077.0,plastic
201079.0,glass
201080.0,vitreous china
201082.0,acryl
201083.0,other vinyl
201084.0,vitreous china
201087.0,metal
201088.0,melamin
201089.0,"lamin laminate, high quality/high densiti fiber board"
201090.0,plastic plastic plastic
201092.0,wood
201094.0,polystyren
201095.0,metal
201096.0,brass brass
201101.0,metal
201103.0,rubber
201104.0,steel
201107.0,cardboard proprietari
201108.0,bamboo 0
201117.0,stainless steel
201118.0,plastic
201120.0,plastic
201121.0,other composit
201122.0,copper
201124.0,steel
201126.0,acryl
201127.0,composit composit
201129.0,no handl steel
201132.0,latex
201135.0,wood stainless-steel
201136.0,porcelain solid wood marbl
201137.0,polyest
201144.0,vinyl
201145.0,polypropylen
201146.0,fiberglass
201151.0,multi-purpos bimet
201153.0,metal
201154.0,water
201159.0,porcelain solid wood marbl
201160.0,metal carbid
201161.0,galvan steel
201162.0,multi-purpos
201163.0,metal
201164.0,other wood
201165.0,plywood mdf
201166.0,multi-purpos copper
201167.0,metal
201168.0,wood wood
201169.0,red oak
201174.0,stainless steel
201176.0,plywood mdf
201178.0,plastic
201179.0,solid brass
201180.0,metal
201181.0,porcelain solid wood granit
201183.0,vinyl
201185.0,foam
201187.0,metal
201188.0,water
201193.0,wood wood
201194.0,polyest
201195.0,nylon stainless steel
201196.0,steel
201199.0,solid surfac
201200.0,diamond stone
201203.0,steel stainless steel
201207.0,porcelain
201209.0,plastic
201210.0,steel
201215.0,steel
201216.0,glass
201217.0,resin
201219.0,oil
201221.0,steel
201222.0,corrug hdpe(high densiti polethylene) polyethylen
201224.0,steel
201227.0,steel
201228.0,galvan steel
201230.0,other
201232.0,resin resin
201234.0,metal
201235.0,polyest aluminum
201236.0,steel
201237.0,porcelain
201238.0,solid brass
201239.0,cast metal
201240.0,ceram
201242.0,other
201243.0,brass
201244.0,vinyl
201245.0,other
201250.0,glass
201252.0,steel
201259.0,acryl
201260.0,composit
201261.0,metal
201263.0,polyurethan
201264.0,stainless steel
201266.0,steel fiberglass
201267.0,ceram porcelain
201268.0,oil
201271.0,brass brass
201272.0,iron
201277.0,oil
201278.0,steel
201279.0,plastic
201281.0,water
201283.0,"finial resin, pole and support steel resin"
201284.0,vinyl
201285.0,steel
201286.0,acryl
201287.0,rubber
201288.0,solid brass
201289.0,steel
201291.0,plastic
201292.0,cloth
201293.0,aluminum
201294.0,plastic
201295.0,pvc
201296.0,metal
201297.0,metal
201301.0,steel
201306.0,vitreous china
201308.0,urethan
201309.0,oil
201312.0,wood
201313.0,particl board
201314.0,pvc
201315.0,quartz
201324.0,acryl
201325.0,wood
201327.0,metal
201328.0,metal
201331.0,steel
201335.0,pvc pvc
201336.0,steel multi-purpos
201339.0,wood plastic
201342.0,metal bimet
201343.0,quartz
201344.0,other
201345.0,vinyl
201346.0,fabric
201347.0,high speed steel metal
201349.0,fir
201353.0,powder-co steel powder-co steel
201354.0,solid brass
201357.0,pine
201359.0,steel
201361.0,fabric
201366.0,wood
201372.0,medium densiti fiberboard (mdf)
201373.0,limeston
201374.0,metal
201378.0,metal
201379.0,copper
201380.0,glass glass
201386.0,carbid metal
201388.0,vinyl
201392.0,oil
201394.0,other braze rod
201395.0,steel
201396.0,vinyl
201398.0,vinyl
201399.0,copper copper
201403.0,multi-surfac
201405.0,aluminum
201406.0,metal
201411.0,aluminum
201412.0,pine
201413.0,synthet
201414.0,plastic
201416.0,steel
201417.0,acryl
201418.0,solid brass
201419.0,composit particl board engin stone composit
201420.0,jute
201421.0,porcelain
201422.0,fiberglass
201423.0,lamin hdf
201424.0,plastic
201425.0,titanium
201426.0,metal
201427.0,steel
201428.0,lamin thermofoil
201429.0,plastic
201430.0,oil
201433.0,cardboard proprietari
201434.0,steel
201436.0,aluminum
201437.0,nylon
201439.0,plastic
201440.0,synthet fiber
201442.0,stainless steel plastic
201443.0,plastic
201445.0,wood
201446.0,vitreous china marbl
201447.0,metal
201448.0,metal
201449.0,stainless steel - dzr brass
201450.0,metal
201453.0,brass
201454.0,water
201457.0,synthet
201459.0,steel
201460.0,cast aluminum cast aluminum
201462.0,water
201463.0,metal
201466.0,metal
201469.0,composit mdf
201470.0,galvan malleabl iron brass
201472.0,steel plastic
201473.0,metal
201475.0,synthet
201476.0,polyurethan
201482.0,metal
201483.0,zinc
201484.0,vitreous china
201485.0,solid brass
201486.0,plastic
201487.0,other
201491.0,aluminum
201492.0,granit
